date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2021-11-20,13,9,0.0,8.7,4,95,05:35 PM,09:35 AM,08:27 AM,05:05 PM,7,9,10,9,13,41,78,0.0,1025,13,10,263,9,london
2021-11-21,7,4,0.0,5.1,2,88,06:08 PM,10:41 AM,08:29 AM,05:03 PM,3,4,7,4,23,59,73,1.7,1018,7,10,336,17,london
2021-11-22,9,5,0.0,8.7,2,81,06:51 PM,11:41 AM,08:30 AM,05:02 PM,1,3,7,3,27,20,66,0.0,1029,9,10,100,19,london
2021-11-23,10,5,0.0,5.1,2,75,07:45 PM,12:31 PM,08:32 AM,05:01 PM,3,6,7,6,10,55,74,0.0,1033,10,10,137,7,london
2021-11-24,9,5,0.0,8.7,3,68,08:49 PM,01:12 PM,08:33 AM,05:00 PM,2,6,6,6,5,25,73,0.0,1021,9,10,209,3,london
2021-11-25,6,4,0.0,5.0,2,61,09:59 PM,01:43 PM,08:35 AM,04:59 PM,1,2,5,2,20,61,71,0.0,1015,6,10,341,15,london
2021-11-26,7,2,0.0,5.0,1,54,11:14 PM,02:07 PM,08:37 AM,04:58 PM,0,1,4,1,19,61,76,2.9,999,7,9,257,14,london
2021-11-27,6,3,0.0,8.2,2,48,No moonrise,02:26 PM,08:38 AM,04:58 PM,1,2,4,2,14,45,78,0.0,989,6,10,251,11,london
2021-11-28,7,4,0.0,3.1,2,41,12:30 AM,02:42 PM,08:40 AM,04:57 PM,3,1,5,1,27,97,83,1.6,1003,7,9,298,20,london
2021-11-29,5,1,0.0,6.8,1,34,01:48 AM,02:58 PM,08:41 AM,04:56 PM,-2,-0,3,-0,15,43,74,0.0,1014,5,10,300,11,london
2021-11-30,11,4,0.0,3.0,2,27,03:08 AM,03:13 PM,08:42 AM,04:55 PM,6,6,9,6,31,100,87,0.4,1012,11,9,253,20,london
2021-12-01,9,4,0.0,3.0,2,21,04:31 AM,03:30 PM,08:44 AM,04:55 PM,4,5,8,5,36,92,74,1.2,998,9,8,283,27,london
2021-12-02,3,1,4.9,4.9,1,14,05:59 AM,03:50 PM,08:45 AM,04:54 PM,-2,-2,2,-2,20,52,76,5.8,1009,3,9,316,14,london
2021-12-03,7,2,0.0,3.0,2,7,07:31 AM,04:15 PM,08:47 AM,04:54 PM,1,2,5,2,17,85,80,1.5,1005,7,10,213,11,london
2021-12-04,7,4,0.0,6.8,2,0,09:03 AM,04:51 PM,08:48 AM,04:53 PM,2,3,6,3,24,48,78,0.3,1000,7,7,275,17,london
2021-12-05,6,3,0.0,3.0,2,7,10:28 AM,05:42 PM,08:49 AM,04:53 PM,2,1,5,1,27,85,85,3.1,1008,6,9,325,19,london
2021-12-06,7,3,0.0,3.0,1,13,11:38 AM,06:50 PM,08:50 AM,04:52 PM,1,1,4,1,20,65,79,13.4,1008,7,9,256,15,london
2021-12-07,7,2,0.0,6.8,1,20,12:28 PM,08:10 PM,08:52 AM,04:52 PM,1,1,4,1,24,48,79,14.9,1004,7,9,206,17,london
2021-12-08,8,6,0.0,4.9,2,27,01:03 PM,09:35 PM,08:53 AM,04:52 PM,2,2,6,2,35,65,74,5.4,986,8,8,211,24,london
2021-12-09,8,5,0.0,6.8,2,34,01:28 PM,10:57 PM,08:54 AM,04:51 PM,3,3,6,3,22,79,80,2.5,997,8,10,239,15,london
2021-12-10,9,4,0.0,8.0,2,40,01:47 PM,No moonset,08:55 AM,04:51 PM,3,3,6,3,29,46,77,2.5,999,9,9,287,22,london
2021-12-11,7,3,0.0,4.9,2,47,02:02 PM,12:15 AM,08:56 AM,04:51 PM,3,3,5,3,18,79,84,2.0,1016,7,9,231,11,london
2021-12-12,12,10,0.0,4.9,3,54,02:15 PM,01:30 AM,08:57 AM,04:51 PM,10,9,10,9,19,78,95,5.1,1020,12,5,227,11,london
2021-12-13,11,9,0.0,4.9,3,61,02:28 PM,02:42 AM,08:58 AM,04:51 PM,8,9,10,9,19,63,84,0.0,1023,11,10,194,12,london
2021-12-14,11,9,0.0,3.0,3,68,02:42 PM,03:53 AM,08:59 AM,04:51 PM,9,9,10,9,14,80,93,0.0,1025,11,5,229,8,london
2021-12-15,11,7,0.0,7.5,4,74,02:57 PM,05:03 AM,09:00 AM,04:51 PM,7,8,9,8,13,24,88,0.0,1030,11,9,252,8,london
2021-12-16,13,7,0.0,5.8,4,81,03:16 PM,06:13 AM,09:01 AM,04:52 PM,7,9,9,9,6,0,88,0.0,1036,13,10,185,3,london
2021-12-17,10,6,0.0,5.8,2,88,03:39 PM,07:24 AM,09:01 AM,04:52 PM,6,6,7,6,13,15,91,0.0,1040,10,7,47,7,london
2021-12-18,10,7,0.0,5.8,2,95,04:09 PM,08:32 AM,09:02 AM,04:52 PM,7,7,8,7,15,69,95,0.0,1040,10,3,49,9,london
2021-12-19,9,6,0.0,5.8,2,100,04:49 PM,09:35 AM,09:03 AM,04:52 PM,5,6,7,6,13,57,87,0.0,1034,9,6,111,9,london
2021-12-20,7,5,0.0,1.9,2,92,05:40 PM,10:28 AM,09:03 AM,04:53 PM,1,4,7,4,17,71,68,0.0,1031,7,10,52,12,london
2021-12-21,8,3,0.0,5.8,3,85,06:40 PM,11:12 AM,09:04 AM,04:53 PM,0,4,5,4,8,10,73,0.0,1027,8,10,77,5,london
2021-12-22,6,2,0.0,3.8,1,78,07:49 PM,11:46 AM,09:04 AM,04:54 PM,-3,2,4,2,13,45,64,0.0,1020,6,10,144,9,london
2021-12-23,10,4,0.0,1.9,2,72,09:02 PM,12:11 PM,09:05 AM,04:54 PM,4,5,7,5,17,61,83,0.0,1011,10,9,197,10,london
2021-12-24,10,7,0.0,3.8,2,65,10:16 PM,12:32 PM,09:05 AM,04:55 PM,7,7,8,7,13,82,95,5.0,1004,10,4,208,8,london
2021-12-25,8,6,0.0,1.9,2,58,11:32 PM,12:49 PM,09:06 AM,04:56 PM,5,4,7,4,18,99,91,6.2,1003,8,8,107,14,london
2021-12-26,8,6,0.0,1.9,2,51,No moonrise,01:04 PM,09:06 AM,04:57 PM,6,5,7,5,15,100,95,20.5,1001,8,4,74,11,london
2021-12-27,10,7,0.0,1.9,2,44,12:48 AM,01:18 PM,09:06 AM,04:57 PM,7,8,8,8,9,92,93,0.3,995,10,5,121,6,london
2021-12-28,10,7,0.0,3.8,2,38,02:07 AM,01:33 PM,09:06 AM,04:58 PM,6,6,9,6,26,74,84,0.9,994,10,6,231,18,london
2021-12-29,17,9,0.0,1.9,3,31,03:29 AM,01:51 PM,09:06 AM,04:59 PM,9,10,12,10,27,85,86,8.6,1001,17,9,235,20,london
2021-12-30,14,11,0.0,2.0,3,24,04:56 AM,02:12 PM,09:06 AM,05:00 PM,11,11,13,11,31,93,89,0.0,1014,14,10,223,21,london
2021-12-31,14,12,0.0,3.9,3,17,06:26 AM,02:42 PM,09:06 AM,05:01 PM,10,10,12,10,31,54,85,0.0,1019,14,10,217,20,london
